"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"416",2015-02-03,439.5,439.5,439.5,NA,12,442.5,8,161
"417",2015-02-02,0,0,0,NA,1,430,0,161
"418",2015-01-30,428,428,428,NA,1.5,431.5,1,161
"419",2015-01-29,428,428,428,NA,1.5,429.75,1,161
"420",2015-01-28,434,434,434,NA,5,431,8,160
"421",2015-01-27,436.75,436.75,436.5,NA,1.5,436.5,2,160
"422",2015-01-26,0,0,439.5,NA,3.5,437.75,0,160
"423",2015-01-23,0,0,0,NA,3,441.5,0,160
"424",2015-01-22,435.25,435.25,435,NA,1,438,5,160
"425",2015-01-21,0,0,0,NA,2.5,437,0,160
"426",2015-01-20,437,437.5,437,NA,0,439.25,10,150
"427",2015-01-16,0,0,0,NA,6,438.75,0,150
"428",2015-01-15,0,0,0,NA,1,432.25,0,150
