"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"280",2011-02-03,602,608.5,598.5,NA,NA,600,13779,38544
"281",2011-02-02,606.5,609,606.25,NA,NA,609,1131,30392
"282",2011-02-01,600.75,604.5,600.75,NA,NA,604.5,1107,30062
"283",2011-01-31,593,599.25,593,NA,NA,599.25,2567,29885
"284",2011-01-28,594.25,596.5,584.5,NA,NA,584.5,1210,29816
"285",2011-01-27,593,593,590.25,NA,NA,590.25,1236,29753
"286",2011-01-26,592,598.5,592,NA,NA,597.25,2056,29506
"287",2011-01-25,585,588,583.5,NA,NA,586.5,2006,29662
"288",2011-01-24,596.5,596.5,593,NA,NA,595,2168,29573
"289",2011-01-21,584.5,596.5,584.5,NA,NA,595,2553,29237
"290",2011-01-20,573,584.5,569.25,NA,NA,584.5,2286,28730
"291",2011-01-19,587.5,589,575,NA,NA,576.5,4618,28492
"292",2011-01-18,581.75,586,580.75,NA,NA,586,1691,28110
"293",2011-01-14,573.75,579.25,573.75,NA,NA,579.25,2405,27843
"294",2011-01-13,574,579.5,574,NA,NA,578.25,2887,27288
"295",2011-01-12,570,575.5,567.25,NA,NA,567.25,2299,26701
"296",2011-01-11,556.25,558.75,556,NA,NA,556,1553,26314
"297",2011-01-10,559.25,561,556,NA,NA,556,1237,26374
"298",2011-01-07,556,560,550,NA,NA,550,5864,26349
"299",2011-01-06,561.25,566,557.5,NA,NA,558.25,1834,22132
"300",2011-01-05,549,566.5,549,NA,NA,566.5,2077,21865
"301",2011-01-04,555,555,546.5,NA,NA,551.75,1897,21377
"302",2011-01-03,569.25,569.25,559.5,NA,NA,560.25,440,21145
"303",2010-12-31,563.5,569.75,563.5,NA,NA,569.75,1470,21025
"304",2010-12-30,560.25,560.75,559.25,NA,NA,559.25,1750,20897
"305",2010-12-29,560,565.5,560,NA,NA,563.75,1216,20414
"306",2010-12-28,564.25,564.75,562.25,NA,NA,564.75,988,20206
"307",2010-12-27,557.5,560.75,557.5,NA,NA,560.75,876,19965
"308",2010-12-23,555,559,555,NA,NA,559,1336,19790
"309",2010-12-22,555.75,558,555.5,NA,NA,558,819,19572
"310",2010-12-21,552.5,553.75,552,NA,NA,553.75,1066,19315
"311",2010-12-20,552,552,549,NA,NA,550.75,1822,19077
"312",2010-12-17,539,549.75,539,NA,NA,549.5,802,18823
"313",2010-12-16,535,541,535,NA,NA,540.75,2368,18611
"314",2010-12-15,543.5,546.5,536,NA,NA,536,607,18145
"315",2010-12-14,544,546,542.25,NA,NA,542.25,733,18085
"316",2010-12-13,543.5,548,543.25,NA,NA,548,2055,17959
"317",2010-12-10,536.75,537.5,536.75,NA,NA,537.5,527,17502
"318",2010-12-09,540.25,540.25,536,NA,NA,537,538,17355
"319",2010-12-08,530.75,541.5,530.75,NA,NA,541.5,578,17296
"320",2010-12-07,530.25,532,530.25,NA,NA,532,504,17214
"321",2010-12-06,532.75,536.75,532.75,NA,NA,536.75,1187,17119
"322",2010-12-03,543.75,543.75,541.5,NA,NA,541.5,1073,16847
"323",2010-12-02,538.75,538.75,530.5,NA,NA,530.5,920,16807
"324",2010-12-01,531.25,536.5,531.25,NA,NA,536.5,989,16831
"325",2010-11-30,0,518,511.5,NA,NA,511.5,285,16877
